"Structure/function analysis of various Oct-2a effector regions in the context of the GAL4 DNA-binding domain revealed that Oct-2a contains two functionally different activation domains at the N and the C termini.", {"entities": [[ 39, 45, 'GENE_OR_GENE_PRODUCT']]}
"Structure/function analysis of various Oct-2a effector regions in the context of the GAL4 DNA-binding domain revealed that Oct-2a contains two functionally different activation domains at the N and the C termini.", {"entities": [[ 39, 45, 'GENE_OR_GENE_PRODUCT']]}
"Recently, we have identified a repression domain located within the N terminus of Oct-2a (amino acids 2-99).", {"entities": [[ 82, 88, 'GENE_OR_GENE_PRODUCT']]}
"The class II trans- activator (CIITA) is the main transcriptional co-activator for the expression of MHC class II proteins.", {"entities": [[ 31, 36, 'GENE_OR_GENE_PRODUCT']]}
"Flavonoids are a group of naturally-occurring phenolic compounds in the plant kingdom, and many flavonoids are found with vascular protective properties.", {"entities": [[ 96, 105, 'SIMPLE_CHEMICAL']]}
"Expression of a highly specific protein inhibitor for cyclic AMP-dependent protein kinases in interleukin-1 (IL-1)-responsive cells blocked IL-1-induced gene transcription that was driven by the kappa immunoglobulin enhancer or the human immunodeficiency virus long terminal repeat.", {"entities": [[ 94, 107, 'GENE_OR_GENE_PRODUCT']]}
"We investigated the molecular basis of the synergistic induction by interferon-gamma (IFN-gamma)/tumor necrosis factor-alpha (TNF-alpha) of human interleukin-6 (IL-6) gene in THP-1 monocytic cells, and compared it with the basis of this induction by lipopolysaccharide (LPS).", {"entities": [[ 68, 84, 'GENE_OR_GENE_PRODUCT']]}
"We investigated the molecular basis of the synergistic induction by interferon-gamma (IFN-gamma)/tumor necrosis factor-alpha (TNF-alpha) of human interleukin-6 (IL-6) gene in THP-1 monocytic cells, and compared it with the basis of this induction by lipopolysaccharide (LPS).", {"entities": [[ 86, 95, 'GENE_OR_GENE_PRODUCT']]}
"IL-10 is elevated in HIV-1-infected individuals and has been implicated in disease progression.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"p21ras is activated by the T cell antigen receptor (TCR) and then co-ordinates important signaling pathways for T lymphocyte activation.", {"entities": [[ 0, 6, 'GENE_OR_GENE_PRODUCT']]}
"PG490 (triptolide) is a diterpene triepoxide with potent immunosuppressive and antiinflammatory properties.", {"entities": [[ 0, 5, 'SIMPLE_CHEMICAL']]}
"PG490 (triptolide) is a diterpene triepoxide with potent immunosuppressive and antiinflammatory properties.", {"entities": [[ 7, 17, 'SIMPLE_CHEMICAL']]}
"The transcription factor AP-1 is an important human mediator of the cellular response to serum, growth factors, and phorbol esters such as 12-O-tetradecanoyl-phorbol-13 acetate (TPA).", {"entities": [[ 25, 29, 'GENE_OR_GENE_PRODUCT']]}
"CD40 signaling to B cells is important for generating an effective humoral immune response.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"Elf-1 is a lymphoid-specific transcription factor that belongs to the ETS protein family.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"Toremifene exerts multiple and varied effects on the gene expression of human peripheral mononuclear cells.", {"entities": [[ 0, 10, 'SIMPLE_CHEMICAL']]}
"Here, we report the functional expression of CD40 on human malignant melanomas (MMs).", {"entities": [[ 45, 49, 'GENE_OR_GENE_PRODUCT']]}
"Comparison of tumor specimen from MM precursor lesions, primary tumors, and metastases revealed that CD40 surface expression is down-regulated during tumor progression.", {"entities": [[ 101, 105, 'GENE_OR_GENE_PRODUCT']]}
"CD40 expression was confirmed in 7 human MM cell lines established from immunogenic primary tumors or metastases, whereas 11 cell lines established from advanced stages were CD40 negative.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD40 expression was confirmed in 7 human MM cell lines established from immunogenic primary tumors or metastases, whereas 11 cell lines established from advanced stages were CD40 negative.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD40 expression could be enhanced in CD40-positive MM by stimulation with IFN-gamma and tumor necrosis factor-alpha but not by interleukin (IL)-1beta or CD40 triggering.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD40 expression could be enhanced in CD40-positive MM by stimulation with IFN-gamma and tumor necrosis factor-alpha but not by interleukin (IL)-1beta or CD40 triggering.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD40 expression could be enhanced in CD40-positive MM by stimulation with IFN-gamma and tumor necrosis factor-alpha but not by interleukin (IL)-1beta or CD40 triggering.", {"entities": [[ 74, 83, 'GENE_OR_GENE_PRODUCT']]}
"This review summarizes data on specific regulation of promoters and enhancers by nuclear trans-acting factors in lymphocytes.", {"entities": [[ 54, 62, 'GENE_OR_GENE_PRODUCT']]}
"This review summarizes data on specific regulation of promoters and enhancers by nuclear trans-acting factors in lymphocytes.", {"entities": [[ 68, 76, 'GENE_OR_GENE_PRODUCT']]}
"This review summarizes data on specific regulation of promoters and enhancers by nuclear trans-acting factors in lymphocytes.", {"entities": [[ 113, 123, 'CELL']]}
"Furthermore, the most important trans-acting factors of T and B lymphocytes (e.g. NF-kB, NF-AT and STAT families) and their functional importance are described.", {"entities": [[ 82, 87, 'GENE_OR_GENE_PRODUCT']]}
"Furthermore, the most important trans-acting factors of T and B lymphocytes (e.g. NF-kB, NF-AT and STAT families) and their functional importance are described.", {"entities": [[ 89, 94, 'GENE_OR_GENE_PRODUCT']]}
"IL-4 secreted by activated T cells is a pleiotropic cytokine affecting growth and differentiation of diverse cell types such as T cells, B cells, and mast cells.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"Numerous cellular and biochemical abnormalities in immune regulation have been described in patients with systemic lupus erythematosus (SLE), including surface Ag receptor-initiated signaling events and lymphokine production.", {"entities": [[ 92, 99, 'ORGANISM']]}
"We have demonstrated that native envelope glycoproteins of HIV-1, gp160 can induce activation of the transcription factor, NF-kappa B.", {"entities": [[ 59, 64, 'ORGANISM']]}
"We have demonstrated that native envelope glycoproteins of HIV-1, gp160 can induce activation of the transcription factor, NF-kappa B.", {"entities": [[ 66, 71, 'ORGANISM']]}
"Fas (CD95) and Fas ligand (CD95L) are an interacting receptor-ligand pair required for immune homeostasis.", {"entities": [[ 0, 3, 'GENE_OR_GENE_PRODUCT']]}
"Fas (CD95) and Fas ligand (CD95L) are an interacting receptor-ligand pair required for immune homeostasis.", {"entities": [[ 5, 9, 'GENE_OR_GENE_PRODUCT']]}
"Activation of cytoplasmic tyrosine kinases is an important aspect of signal transduction mediated by integrins.", {"entities": [[ 26, 34, 'AMINO_ACID']]}
"The transcription factor, NF-kappaB, is important for T-cell activation, B-cell maturation, and human immunodeficiency virus transcription and plays a role in alternatively mediating and protecting against apoptosis in a variety of cell types.", {"entities": [[ 26, 35, 'GENE_OR_GENE_PRODUCT']]}
"Co-stimulation of T-lymphocytes by T-cell receptor (TcR) occupancy and activation of the CD28 surface molecule results in enhanced proliferation and interleukin 2 (IL-2) production.", {"entities": [[ 18, 30, 'CELL']]}
"Human monoblastic leukemia U937 cells are induced to differentiate into monocytes and macrophages by various agents.", {"entities": [[ 72, 80, 'CELL']]}
"Human monoblastic leukemia U937 cells are induced to differentiate into monocytes and macrophages by various agents.", {"entities": [[ 86, 96, 'CELL']]}
"We have shown that 1-(5-chloronaphthalene-1-sulfonyl)-1H-hexahydro-1,4-diazepine hydrochloride (ML-9), an inhibitor of myosin light chain kinase, induces differentiation of monocytoid leukemia cell lines U937 and THP-1 but not of myeloblastic leukemic ML-1 cell or erythroleukemia K562 cells.", {"entities": [[ 96, 100, 'SIMPLE_CHEMICAL']]}
"Previously, we have shown that TAL1 and the LIM-only protein gene (LMO) are regularly coactivated in T-cell acute lymphoblastic leukemia (T-ALL).", {"entities": [[ 31, 35, 'GENE_OR_GENE_PRODUCT']]}
"CD30 is a cell-surface receptor that can augment lymphocyte activation and survival through its ability to induce the transcription factor NF-kappaB.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"FK506, an immunosuppressant, inhibits the production of several cytokines in T lymphocytes.", {"entities": [[ 0, 5, 'SIMPLE_CHEMICAL']]}
"Bcl-2 inhibits apoptosis induced by a variety of stimuli, including chemotherapy drugs and glucocorticoids.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"CTCF is a transcriptional repressor of the c-myc gene.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"We had previously shown that the drug undecylprodigiosin (UP) blocks human lymphocyte proliferation in vitro.", {"entities": [[ 38, 56, 'SIMPLE_CHEMICAL']]}
"We had previously shown that the drug undecylprodigiosin (UP) blocks human lymphocyte proliferation in vitro.", {"entities": [[ 58, 60, 'SIMPLE_CHEMICAL']]}
"Some antioxidants, including butylated hydroxyanisole (BHA), tetrahydropapaveroline (THP), nordihydroguiauretic acid, and 10,11-dihydroxyaporphine (DHA), were found to be potent inhibitors of the production of tumor necrosis factor (TNF)-alpha, IL-1 beta, and IL-6 by human peripheral blood mononuclear cells (PBMC) stimulated by lipopolysaccharide (LPS) (IC50s in the low micromolar range).", {"entities": [[ 5, 17, 'SIMPLE_CHEMICAL']]}
"Spi-B is an Ets transcription factor related to the oncoprotein Spi-1/PU.1 and highly expressed in B lymphoid cells.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"Spi-B is an Ets transcription factor related to the oncoprotein Spi-1/PU.1 and highly expressed in B lymphoid cells.", {"entities": [[ 64, 74, 'GENE_OR_GENE_PRODUCT']]}
"Retinoid-like receptors play a central role in hormonal responses by forming heterodimers with other nuclear hormone receptors.", {"entities": [[ 77, 88, 'GENE_OR_GENE_PRODUCT']]}
"Activation of leukocytes by proinflammatory stimuli selectively initiates intracellular signal transduction via sequential phosphorylation of kinases.", {"entities": [[ 14, 23, 'CELL']]}
"We have shown that interleukin-1 (IL-1) and IL-2 control IL-2 receptor alpha (IL-2R alpha) gene transcription in CD4-CD8- murine T lymphocyte precursors.", {"entities": [[ 19, 32, 'GENE_OR_GENE_PRODUCT']]}
"We have shown that interleukin-1 (IL-1) and IL-2 control IL-2 receptor alpha (IL-2R alpha) gene transcription in CD4-CD8- murine T lymphocyte precursors.", {"entities": [[ 34, 38, 'GENE_OR_GENE_PRODUCT']]}
"We have shown that interleukin-1 (IL-1) and IL-2 control IL-2 receptor alpha (IL-2R alpha) gene transcription in CD4-CD8- murine T lymphocyte precursors.", {"entities": [[ 44, 48, 'GENE_OR_GENE_PRODUCT']]}
"AML1 plays a critical role during hematopoiesis and chromosomal translocations involving AML1 are commonly associated with different forms of leukemia, including pre-B acute lymphoblastic leukemia.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"AML1 plays a critical role during hematopoiesis and chromosomal translocations involving AML1 are commonly associated with different forms of leukemia, including pre-B acute lymphoblastic leukemia.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"To understand the function of AML1 during B cell differentiation, we analyzed regulatory regions of B cell-specific genes for potential AML1-binding sites and have identified a putative AML1-binding site in the promoter of the B cell-specific tyrosine kinase gene, blk.", {"entities": [[ 30, 34, 'GENE_OR_GENE_PRODUCT']]}
"Induction of apoptosis in lymphocytes, which may account for the therapeutic effects of glucocorticoids in various diseases including leukemia, depends on the glucocorticoid receptor.", {"entities": [[ 26, 36, 'CELL']]}
"CD36 is a cell surface glycoprotein composed of a single polypeptide chain, which interacts with thrombospondin, collagens type I and IV, oxidized low density lipoprotein, fatty acids, anionic phospholipids, and erythrocytes parasitized with Plasmodium falciparum.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD36 is a cell surface glycoprotein composed of a single polypeptide chain, which interacts with thrombospondin, collagens type I and IV, oxidized low density lipoprotein, fatty acids, anionic phospholipids, and erythrocytes parasitized with Plasmodium falciparum.", {"entities": [[ 23, 35, 'GENE_OR_GENE_PRODUCT']]}
"CD36 is a cell surface glycoprotein composed of a single polypeptide chain, which interacts with thrombospondin, collagens type I and IV, oxidized low density lipoprotein, fatty acids, anionic phospholipids, and erythrocytes parasitized with Plasmodium falciparum.", {"entities": [[ 97, 111, 'GENE_OR_GENE_PRODUCT']]}
"CTLA-4 engagement by mAbs inhibits, while CD28 enhances, IL-2 production and proliferation upon T cell activation.", {"entities": [[ 0, 6, 'GENE_OR_GENE_PRODUCT']]}
"CTLA-4 engagement by mAbs inhibits, while CD28 enhances, IL-2 production and proliferation upon T cell activation.", {"entities": [[ 42, 46, 'GENE_OR_GENE_PRODUCT']]}
"CTLA-4 engagement by mAbs inhibits, while CD28 enhances, IL-2 production and proliferation upon T cell activation.", {"entities": [[ 57, 61, 'GENE_OR_GENE_PRODUCT']]}
"The transcription factor HIV-TF1, which binds to a region about 60 bp upstream from the enhancer of the human immunodeficiency virus-1 (HIV-1), was purified from human B cells.", {"entities": [[ 25, 32, 'GENE_OR_GENE_PRODUCT']]}
"In the examination of the induction of autoimmunity in transgenic mice, evidence has been obtained further implicating the lymphokine interferon-gamma in the etiology of autoimmunity.", {"entities": [[ 134, 150, 'GENE_OR_GENE_PRODUCT']]}
"Mental retardation and a constellation of congenital malformations not usually associated with Turner syndrome are seen in some females with a mosaic 45,X/46,X,r(X) karyotype.", {"entities": [[ 128, 134, 'ORGANISM']]}
"Studies of these females show that the XIST locus on their tiny ring X chromosomes is either not present or not expressed.", {"entities": [[ 17, 23, 'ORGANISM']]}
"IL-12 is a critical immunoregulatory cytokine that promotes cell-mediated immune responses and the differentiation of naive CD4+ cells to Th1 cells; however, relatively few IL-12 target genes have been identified.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"Tat is an essential regulatory protein for the replication of human immunodeficiency virus (HIV).", {"entities": [[ 0, 3, 'GENE_OR_GENE_PRODUCT']]}
"Although much is understood about the induction of genes expressed early (within 24 h) after T-cell activation, little is known about the regulation of expression of genes expressed 'late' (three or more days) post-stimulation.", {"entities": [[ 51, 55, 'GENE_OR_GENE_PRODUCT']]}
"TRAF2 is a signal transducing adaptor molecule which binds to the CD40 cytoplasmic domain.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"We have previously demonstrated that interaction of infected thymocytes with autologous thymic epithelial cells (TEC) is a prerequisite for a high level of human immunodeficiency virus type 1 (HIV-1) replication in thymocytes (M.Rothe, L.Chene, M.Nugeyre, F.Barre-Sinoussi, and N.Israel, J.Virol.72:5852-5861, 1998).", {"entities": [[ 61, 70, 'CELL']]}
"Activation of CD40 is essential for thymus-dependent humoral immune responses and rescuing B cells from apoptosis.", {"entities": [[ 14, 18, 'GENE_OR_GENE_PRODUCT']]}
"N-acetyl-L-cysteine (NAC) is an antioxidant molecule endowed with immunomodulatory properties.", {"entities": [[ 0, 19, 'AMINO_ACID']]}
"N-acetyl-L-cysteine (NAC) is an antioxidant molecule endowed with immunomodulatory properties.", {"entities": [[ 21, 24, 'AMINO_ACID']]}
"To investigate the effect of NAC on the induction phase of T cell responses, we analyzed its action on human dendritic cells (DC) derived from adherent PBMC cultured with IL-4 and granulocyte-macrophage CSF.", {"entities": [[ 29, 32, 'AMINO_ACID']]}
"Few known genes (IL-2, members of the IL-8 family, interferon-gamma) are induced in T cells only through the combined effect of phorbol myristic acetate (PMA) and a Ca(2+)-ionophore, and expression of only these genes can be fully suppressed by Cyclosporin A (CyA).", {"entities": [[ 10, 14, 'GENE_OR_GENE_PRODUCT']]}
"Few known genes (IL-2, members of the IL-8 family, interferon-gamma) are induced in T cells only through the combined effect of phorbol myristic acetate (PMA) and a Ca(2+)-ionophore, and expression of only these genes can be fully suppressed by Cyclosporin A (CyA).", {"entities": [[ 17, 21, 'GENE_OR_GENE_PRODUCT']]}
"Application of a "formamide free" and thus "material preserving" in situ hybridization technique using the cDNA of the myf3 gene revealed the following results: Human rhabdomyosarcoma cells, characterized by a high expression of myf3 show intensive hybridization signals in their interphase.", {"entities": [[ 107, 111, 'GENE_OR_GENE_PRODUCT']]}
"Activation through the Ca2+/calcineurin pathway is essential to the transcription of many cytokine genes.", {"entities": [[ 23, 27, 'SIMPLE_CHEMICAL']]}
"Activation through the Ca2+/calcineurin pathway is essential to the transcription of many cytokine genes.", {"entities": [[ 28, 39, 'GENE_OR_GENE_PRODUCT']]}
"Retinoic acid (RA), a vitamin A derivative, exerts a wide range of biological effects related to cell proliferation and differentiation.", {"entities": [[ 15, 17, 'SIMPLE_CHEMICAL']]}
"The molecular mechanisms of the effects of IL-4 and IL-13 on HIV infection in human monocytes as they matured into monocyte-derived macrophages over 7 days were investigated using HIV-1(BaL), and low passage clinical strains.", {"entities": [[ 43, 47, 'GENE_OR_GENE_PRODUCT']]}
"The molecular mechanisms of the effects of IL-4 and IL-13 on HIV infection in human monocytes as they matured into monocyte-derived macrophages over 7 days were investigated using HIV-1(BaL), and low passage clinical strains.", {"entities": [[ 52, 57, 'GENE_OR_GENE_PRODUCT']]}
"The generation of genomic diversity during the course of infection has the potential to affect all aspects of HIV-1 replication, including expression of the proviral genome.", {"entities": [[ 110, 115, 'ORGANISM']]}
"AP-1, the polypeptide product of c-jun, recognizes and binds to specific DNA sequences and stimulates transcription of genes responsive to certain growth factors and phorbol esters such as 12-O-tetradecanoylphorbol-13-acetate (TPA).", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"AP-1, the polypeptide product of c-jun, recognizes and binds to specific DNA sequences and stimulates transcription of genes responsive to certain growth factors and phorbol esters such as 12-O-tetradecanoylphorbol-13-acetate (TPA).", {"entities": [[ 33, 38, 'GENE_OR_GENE_PRODUCT']]}
"AP-1, the polypeptide product of c-jun, recognizes and binds to specific DNA sequences and stimulates transcription of genes responsive to certain growth factors and phorbol esters such as 12-O-tetradecanoylphorbol-13-acetate (TPA).", {"entities": [[ 119, 123, 'GENE_OR_GENE_PRODUCT']]}
"Binding of type I interferon (IFN-alpha/beta) to specific receptors results in the rapid transcriptional activation, independent of protein synthesis, of IFN-alpha-stimulated genes (ISGs) in human fibroblasts and HeLa and Daudi cell lines.", {"entities": [[ 30, 44, 'GENE_OR_GENE_PRODUCT']]}
"The expression of the hematopoietic transcription factors GATA-1, GATA-2, and GATA-3 was studied in eosinophils and basophils.", {"entities": [[ 58, 64, 'GENE_OR_GENE_PRODUCT']]}
"The expression of the hematopoietic transcription factors GATA-1, GATA-2, and GATA-3 was studied in eosinophils and basophils.", {"entities": [[ 66, 72, 'GENE_OR_GENE_PRODUCT']]}
"The expression of the hematopoietic transcription factors GATA-1, GATA-2, and GATA-3 was studied in eosinophils and basophils.", {"entities": [[ 78, 84, 'GENE_OR_GENE_PRODUCT']]}
"The expression of the hematopoietic transcription factors GATA-1, GATA-2, and GATA-3 was studied in eosinophils and basophils.", {"entities": [[ 100, 110, 'CELL']]}
"The expression of the hematopoietic transcription factors GATA-1, GATA-2, and GATA-3 was studied in eosinophils and basophils.", {"entities": [[ 116, 124, 'CELL']]}
"Permissiveness to replication of human immunodeficiency virus (HIV) differs in T lymphocytes and macrophages.", {"entities": [[ 63, 66, 'ORGANISM']]}
"The zinc finger transcription factor GATA-1 is a major regulator of gene expression in erythroid, megakaryocyte, and mast cell lineages.", {"entities": [[ 37, 43, 'GENE_OR_GENE_PRODUCT']]}
"GATA-1 binds to WGATAR consensus motifs in the regulatory regions of virtually all erythroid cell-specific genes.", {"entities": [[ 0, 6, 'GENE_OR_GENE_PRODUCT']]}
"A group of coordinately induced protooncogenes, cytoskeletal, and extracellular matrix genes have been termed immediate early response genes, and their induction has been associated with growth factor-stimulated cell proliferation.", {"entities": [[ 32, 45, 'GENE_OR_GENE_PRODUCT']]}
"CD14, a monocyte/macrophage receptor for the complex of LPS and LPS binding protein, is a differentiation marker for the monocyte/macrophage lineage.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD40 is an important signaling and activation Ag found on certain bone marrow-derived cells.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"CD4+ macrophages in tissues such as lung, skin, and lymph nodes, promyelocytic cells in bone marrow, and peripheral blood monocytes serve as important targets and reservoirs for human immunodeficiency virus type 1 (HIV-1) replication.", {"entities": [[ 36, 40, 'ORGAN']]}
"CD4+ macrophages in tissues such as lung, skin, and lymph nodes, promyelocytic cells in bone marrow, and peripheral blood monocytes serve as important targets and reservoirs for human immunodeficiency virus type 1 (HIV-1) replication.", {"entities": [[ 42, 46, 'ORGAN']]}
"A human T lymphoid cell line, PEER, dies by apoptosis in the presence of PMA and calcium ionophore.", {"entities": [[ 73, 76, 'SIMPLE_CHEMICAL']]}
"The IL-2 growth hormone is the major growth factor of activated T lymphocytes during a developing immune response.", {"entities": [[ 4, 8, 'GENE_OR_GENE_PRODUCT']]}
"This study evaluates (i) constitutive levels of oncogene and p53 transcripts in chronic phase CML patients and (ii) their modulations subsequent to in vivo therapy with rIFN-alpha 2c.", {"entities": [[ 48, 56, 'GENE_OR_GENE_PRODUCT']]}
"XPB is a subunit of the basal transcription factor TFIIH, which is also involved in nucleotide excision repair (NER) and potentially in cell cycle regulation.", {"entities": [[ 0, 3, 'GENE_OR_GENE_PRODUCT']]}
"XPB is a subunit of the basal transcription factor TFIIH, which is also involved in nucleotide excision repair (NER) and potentially in cell cycle regulation.", {"entities": [[ 51, 56, 'GENE_OR_GENE_PRODUCT']]}
"TSC2 is a gene on chromosome 16p13.3 associated with the autosomal dominant neurocutaneous disorder, tuberous sclerosis complex (TSC).", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"The renin-angiotensin system may contribute to the pathogenesis of atherosclerosis.", {"entities": [[ 4, 9, 'GENE_OR_GENE_PRODUCT']]}
"IL-4, a product of the T-helper 0 (Th0) and 2 (Th2) subset, was originally described as a B-cell stimulatory factor and has subsequently been found to suppress IL-1 alpha, IL-1 beta, IL-6, IL-8, and TNF-alpha gene expression in monocytes stimulated with LPS, and to upregulate IL-1 receptor antagonist (IL1-RA) gene expression.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"IL-4, a product of the T-helper 0 (Th0) and 2 (Th2) subset, was originally described as a B-cell stimulatory factor and has subsequently been found to suppress IL-1 alpha, IL-1 beta, IL-6, IL-8, and TNF-alpha gene expression in monocytes stimulated with LPS, and to upregulate IL-1 receptor antagonist (IL1-RA) gene expression.", {"entities": [[ 35, 38, 'CELL']]}
"IL-4, a product of the T-helper 0 (Th0) and 2 (Th2) subset, was originally described as a B-cell stimulatory factor and has subsequently been found to suppress IL-1 alpha, IL-1 beta, IL-6, IL-8, and TNF-alpha gene expression in monocytes stimulated with LPS, and to upregulate IL-1 receptor antagonist (IL1-RA) gene expression.", {"entities": [[ 47, 50, 'CELL']]}
"The regulation of gene expression during lymphocyte differentiation is a complex process involving interactions between multiple positive and negative transcriptional regulatory elements.", {"entities": [[ 41, 51, 'CELL']]}
"Cell cycle progression initiated by interleukin-2 (IL-2) in T cells is critical for lymphoproliferation and an immune response.", {"entities": [[ 36, 49, 'GENE_OR_GENE_PRODUCT']]}
"Cell cycle progression initiated by interleukin-2 (IL-2) in T cells is critical for lymphoproliferation and an immune response.", {"entities": [[ 51, 55, 'GENE_OR_GENE_PRODUCT']]}
"Since GH stimulates the development and function of granulocytes, we investigated the expression of GH in granulocyte subsets.", {"entities": [[ 6, 8, 'GENE_OR_GENE_PRODUCT']]}
"Since GH stimulates the development and function of granulocytes, we investigated the expression of GH in granulocyte subsets.", {"entities": [[ 52, 63, 'CELL']]}
"Since GH stimulates the development and function of granulocytes, we investigated the expression of GH in granulocyte subsets.", {"entities": [[ 6, 8, 'GENE_OR_GENE_PRODUCT']]}
"Previous cotransfection experiments had demonstrated that ectopic expression of the lymphocyte-specific transcription factor Oct2 could efficiently activate a promoter containing an octamer motif.", {"entities": [[ 125, 129, 'GENE_OR_GENE_PRODUCT']]}
"BOB.1/OBF.1 is a transcriptional coactivator that is constitutively expressed in B cells and interacts with the Oct1 and Oct2 transcription factors.", {"entities": [[ 0, 11, 'GENE_OR_GENE_PRODUCT']]}
"Recent evidence indicates that the rate of progression of the HIV-1 disease is significantly reduced in thalassaemia major patients upon treatment with high doses of desferrioxamine (DFX).", {"entities": [[ 62, 67, 'ORGANISM']]}
"Recent evidence indicates that the rate of progression of the HIV-1 disease is significantly reduced in thalassaemia major patients upon treatment with high doses of desferrioxamine (DFX).", {"entities": [[ 123, 130, 'ORGANISM']]}
"Recent evidence indicates that the rate of progression of the HIV-1 disease is significantly reduced in thalassaemia major patients upon treatment with high doses of desferrioxamine (DFX).", {"entities": [[ 166, 181, 'SIMPLE_CHEMICAL']]}
"In monocytes, the nuclear factor NF-kappa B has been invoked as an important transcription factor in the expression of cytokine genes, of cell-surface receptors and in the expression of human immunodeficiency virus.", {"entities": [[ 3, 11, 'CELL']]}
"G0S3 is a member of a set of putative G0/G1 switch regulatory genes (G0S genes) selected by screening cDNA libraries prepared from human blood mononuclear cells cultured for 2 hr with lectin and cycloheximide.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"IL-12 is a 75-kDa heterodimeric cytokine composed of two covalently linked p35 and p40 chains.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"The NF-kappaB family of transcription factors regulates the inducible expression of a variety of genes.", {"entities": [[ 4, 13, 'GENE_OR_GENE_PRODUCT']]}
"BACKGROUND: IL-5 controls development of eosinophilia and has been shown to be involved in the pathogenesis of allergic diseases.", {"entities": [[ 12, 16, 'GENE_OR_GENE_PRODUCT']]}
"In both atopic and nonatopic asthma, elevated IL-5 has been detected in peripheral blood and the airways.", {"entities": [[ 46, 50, 'GENE_OR_GENE_PRODUCT']]}
"In both atopic and nonatopic asthma, elevated IL-5 has been detected in peripheral blood and the airways.", {"entities": [[ 97, 103, 'ORGAN']]}
"IL-5 is produced mainly by activated T cells, and its expression is regulated at the transcriptional level.", {"entities": [[ 0, 4, 'GENE_OR_GENE_PRODUCT']]}
"Oct-2 is a transcription factor that binds specifically to octamer DNA motifs in the promoters of immunoglobulin and interleukin-2 genes.", {"entities": [[ 0, 5, 'GENE_OR_GENE_PRODUCT']]}
"In 1991, we demonstrated, using electrophoretic mobility shift assays, that 3 different factors (termed B1, B2 and B3) with affinity for the KB-enhancer target sequence were specifically detected in nuclear extracts from HIV1-infected monocytes and macrophages.", {"entities": [[ 104, 106, 'GENE_OR_GENE_PRODUCT']]}
"In 1991, we demonstrated, using electrophoretic mobility shift assays, that 3 different factors (termed B1, B2 and B3) with affinity for the KB-enhancer target sequence were specifically detected in nuclear extracts from HIV1-infected monocytes and macrophages.", {"entities": [[ 108, 110, 'GENE_OR_GENE_PRODUCT']]}
"In 1991, we demonstrated, using electrophoretic mobility shift assays, that 3 different factors (termed B1, B2 and B3) with affinity for the KB-enhancer target sequence were specifically detected in nuclear extracts from HIV1-infected monocytes and macrophages.", {"entities": [[ 115, 117, 'GENE_OR_GENE_PRODUCT']]}
"The proto-oncogene products c-Fos and c-Jun heterodimerize through their leucine zippers to form the AP-1 transcription factor.", {"entities": [[ 28, 33, 'GENE_OR_GENE_PRODUCT']]}
"The proto-oncogene products c-Fos and c-Jun heterodimerize through their leucine zippers to form the AP-1 transcription factor.", {"entities": [[ 38, 43, 'GENE_OR_GENE_PRODUCT']]}
"J delta K cells were isolated as a chronically infected survivor cell line, following infection of Jurkat CD4+ T cells with dl-NF, a mutated strain of human immunodeficiency virus type 1 (HIV-1) containing a deletion of the long terminal repeat (LTR) NF-kappa B sites.", {"entities": [[ 124, 129, 'ORGANISM']]}
"Trapoxin is a microbially derived cyclotetrapeptide that inhibits histone deacetylation in vivo and causes mammalian cells to arrest in the cell cycle.", {"entities": [[ 66, 73, 'GENE_OR_GENE_PRODUCT']]}
